scenario,policy,model_seed,total_cost,immediate_cost,penalty,energy_use,latency_ms,transmitted_mbit,thermal_violation,energy_violation,queue_violation,contact_violation,planning_time_ms,maximum_heat,minimum_energy,threshold_free_episode,onboard_fraction,ground_fraction,hybrid_fraction
burst,fixed_ground,819,316.85640506390143,31.722987948730587,285.13341711517086,2.2679003284312786,26888.093788528444,2559.2180284500123,0.0,39.05,47.3,2.9,0.0,0.19004174321889877,0.0,0.0,0.0,1.0,0.0
burst,fixed_onboard,800,297.32061396531014,68.01429335698485,229.30632061354078,2.083929382869974,38219.354221725465,75.64391846247017,0.0,38.45,37.2,0.0,0.0,0.19966893047094345,0.0,0.0,1.0,0.0,0.0
burst,fixed_onboard,801,288.48965641153603,68.78451213687659,219.70514425826823,2.09688054388389,38614.48549308777,76.71027441695333,0.0,37.2,35.15,0.0,0.0,0.20011999309062958,0.0,0.0,1.0,0.0,0.0
burst,fixed_onboard,802,289.05922078629584,68.8664213001728,220.1927994898484,2.095136407809332,38557.023288345335,77.36500315666198,0.0,37.7,36.45,0.0,0.0,0.20115116536617278,0.0,0.0,1.0,0.0,0.0
burst,fixed_onboard,803,283.2181909913421,67.2938997834921,215.92429117953785,2.064826499391347,37685.356917190555,76.02571741007269,0.0,37.6,35.55,0.0,0.0,0.20024444460868834,0.0,0.0,1.0,0.0,0.0
burst,fixed_onboard,804,292.57313336262104,68.4067375920713,224.16639577800044,2.095629911124706,38563.62359428406,75.36089062727987,0.0,37.7,36.1,0.0,0.0,0.19897738322615624,0.0,0.0,1.0,0.0,0.0
burst,fixed_onboard,805,289.6414545217007,69.21465175226331,220.42680279402444,2.1010635052341966,38738.98636322022,78.57581673189998,0.0,37.7,35.55,0.0,0.0,0.1981462948024273,0.0,0.0,1.0,0.0,0.0
burst,fixed_onboard,806,285.62859931531545,68.59909913986921,217.02950018140683,2.0904117279220373,38412.066526794435,77.22821652144194,0.0,37.55,35.65,0.0,0.0,0.2005194015800953,0.0,0.0,1.0,0.0,0.0
burst,fixed_onboard,807,288.4510120734647,68.65283124372363,219.79818086326878,2.092676596157253,38479.04849014282,76.69416308254003,0.0,37.8,36.05,0.0,0.0,0.20090079233050345,0.0,0.0,1.0,0.0,0.0
burst,fixed_onboard,808,297.6514805363789,68.99511330425739,228.65636721498527,2.1000060675665737,38692.36873893738,76.51455344185233,0.0,38.35,37.45,0.0,0.0,0.20022249445319176,0.0,0.0,1.0,0.0,0.0
burst,fixed_onboard,809,305.5557303926721,69.76354587599636,235.7921845084802,2.1178090976085513,39206.08465003967,77.75080691166222,0.0,38.7,37.9,0.0,0.0,0.20098784044384957,0.0,0.0,1.0,0.0,0.0
